slovenski proizvođač strojeva za kućanstvo , gorenje , planira izgradnju tvornice strojeva za pranje rublja u valjevu u srbiji .	slovenski proizvođač stroj za kućanstvo , gorenje , planirati izgradnja tvornica stroj za pranje rublje u valjevo u srbija .	ADJ;MASC;NOM;SG MASC;N;NOM;SG GEN;MASC;N;PL ACC;ADP ACC;N;NEUT;SG _ NEUT;NOM;PROPN;SG _ 3;FIN;IND;PRS;SG;V ACC;FEM;N;SG FEM;GEN;N;SG GEN;MASC;N;PL ACC;ADP ACC;N;NEUT;SG GEN;N;NEUT;SG ADP;ESS ESS;MASC;PROPN;SG ADP;ESS ESS;FEM;PROPN;SG _
" šteta što je došlo do ovoga .	" šteta što biti doći do ovaj .	_ FEM;N;NOM;SG INAN;NEUT;NOM;PRO 3;FIN;IND;PRS;SG;V ACT;NEUT;PST;SG;V;V.PTCP ADP;GEN DET;GEN;NEUT;SG _
za specifične savjete i upute u svezi s proizvodima i uslugama spomenutima na ovom web portalu , molimo da se izravno obratite medicinskim izvorima , liječničkom i ljekarničkom osoblju te tijelima koja u vašoj zemlji izdaju rješenja o stavljanju lijekova i medicinskih pomagala u promet .	za specifičan savjet i uputa u sveza sa proizvod i usluga spomenut na ovaj web portal , moliti da sebe izravno obratiti medicinski izvor , liječnički i ljekarnički osoblje te tijelo koji u vaši zemlja izdati rješenje o stavljanje lijek i medicinski pomagalo u promet .	ACC;ADP ACC;ADJ;DEF;MASC;PL ACC;MASC;N;PL CONJ ACC;FEM;N;PL ADP;ESS ESS;FEM;N;SG ADP;INS INS;MASC;N;PL CONJ FEM;INS;N;PL ADJ;DEF;INS;MASC;PL ADP;ESS DET;ESS;MASC;SG ADJ;DEF;ESS;MASC;SG ESS;MASC;N;SG _ 1;FIN;IND;PL;PRS;V CONJ ACC;PRO;REFL ADV 2;FIN;IND;PL;PRS;V ADJ;DAT;DEF;MASC;PL DAT;MASC;N;PL _ ADJ;DAT;DEF;NEUT;SG CONJ ADJ;DAT;DEF;NEUT;SG DAT;N;NEUT;SG CONJ DAT;N;NEUT;PL DET;FEM;NOM;SG ADP;ESS ADJ;DEF;ESS;FEM;SG ESS;FEM;N;SG 3;FIN;IND;PL;PRS;V ACC;N;NEUT;PL ADP;ESS ESS;N;NEUT;SG GEN;MASC;N;PL CONJ ADJ;DEF;GEN;NEUT;PL GEN;N;NEUT;PL ACC;ADP ACC;INAN;MASC;N;SG _
danas se višeplodna trudnoća , zbog rizika koje nosi i za majku i za djecu , smatra neuspjehom .	danas sebe višeplodni trudnoća , zbog rizik koji nositi i za majka i za dijete , smatrati neuspjeh .	ADV ACC;PRO;REFL ADJ;DEF;FEM;NOM;SG FEM;N;NOM;SG _ ADP;GEN GEN;MASC;N;PL ACC;DET;MASC;PL 3;FIN;IND;PRS;SG;V CONJ ACC;ADP ACC;FEM;N;SG CONJ ACC;ADP ACC;N;NEUT;PL _ 3;FIN;IND;PRS;SG;V INS;MASC;N;SG _
hollywoodski glumac john cusack , doputovat će , kako se očekuje , ovog tjedna u bugarsku zbog snimanja novog filma " war inc " .	hollywoodski glumac john cusack , doputovati htjeti , kako sebe očekivati , ovaj tjedan u bugarska zbog snimanje nov film " war inc " .	ADJ;MASC;NOM;SG MASC;N;NOM;SG MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG _ NFIN;V 3;FIN;IND;PRS;SG;V _ ADV ACC;PRO;REFL 3;FIN;IND;PRS;SG;V _ DET;GEN;MASC;SG GEN;MASC;N;SG ACC;ADP ACC;FEM;PROPN;SG ADP;GEN GEN;N;NEUT;SG ADJ;GEN;MASC;SG GEN;MASC;N;SG _ _ _ _ _
darinko bago , predsjednik udruge hrvatski izvoznici i čelnik končara , nije podržao tezu o šok terapiji .	darinko bago , predsjednik udruga hrvatski izvoznik i čelnik končar , biti podržati teza o šok terapija .	MASC;NOM;PROPN;SG MASC;NOM;PROPN;SG _ MASC;N;NOM;SG FEM;GEN;N;SG ADJ;DEF;MASC;NOM;PL MASC;N;NOM;PL CONJ MASC;N;NOM;SG GEN;MASC;PROPN;SG _ 3;FIN;IND;PRS;SG;V ACT;MASC;PST;SG;V;V.PTCP ACC;FEM;N;SG ADP;ESS ESS;MASC;N;SG ESS;FEM;N;SG _
" neću ići unaokolo i ponovno pregovarati o stvarima koje su završene .	" htjeti ići unaokolo i ponovno pregovarati o stvar koji biti završiti .	_ 1;FIN;IND;NEG;PRS;SG;V NFIN;V ADV CONJ ADV NFIN;V ADP;ESS ESS;FEM;N;PL DET;FEM;NOM;PL 3;FIN;IND;PL;PRS;V ADJ;FEM;NOM;PL;V.PTCP _
potraži crkvu koju svijet odbacuje zato što tvrdi da je nezabludiva , kao što je pilat odbacio krista jer se nazvao istinom .	potražiti crkva koji svijet odbacivati zato što tvrditi da biti nezabludiv , kao što biti pilat odbaciti krist jer sebe nazvati istina .	2;FIN;IMP;SG;V ACC;FEM;N;SG ACC;DET;FEM;SG MASC;N;NOM;SG 3;FIN;IND;PRS;SG;V CONJ CONJ 3;FIN;IND;PRS;SG;V CONJ 3;FIN;IND;PRS;SG;V ADJ;DEF;FEM;NOM;SG _ CONJ CONJ 3;FIN;IND;PRS;SG;V MASC;NOM;PROPN;SG ACT;MASC;PST;SG;V;V.PTCP ACC;ANIM;MASC;PROPN;SG CONJ ACC;PRO;REFL ACT;MASC;PST;SG;V;V.PTCP FEM;INS;PROPN;SG _
problem je u politici jer , primjerice , hss podravku smatra svojim posjedom i ne dopušta prodaju velikih poduzeća poput hep-a , a rezultat je da proračun u 2011. računa na skromnih 350 milijuna kuna prihoda od privatizacije .	problem biti u politika jer , primjerice , hss podravka smatrati svoj posjed i ne dopuštati prodaja velik poduzeće poput hep , a rezultat biti da proračun u 2011. računati na skroman 350 milijun kuna prihod od privatizacija .	MASC;N;NOM;SG 3;FIN;IND;PRS;SG;V ADP;ESS ESS;FEM;N;SG CONJ _ ADV _ MASC;NOM;PROPN;SG ACC;FEM;PROPN;SG 3;FIN;IND;PRS;SG;V DET;INS;MASC;REFL;SG INS;MASC;N;SG CONJ NEG;PART 3;FIN;IND;PRS;SG;V ACC;FEM;N;SG ADJ;DEF;GEN;NEUT;PL GEN;N;NEUT;PL ADP;GEN GEN;MASC;PROPN;SG _ CONJ MASC;N;NOM;SG 3;FIN;IND;PRS;SG;V CONJ MASC;N;NOM;SG ADP;ESS ADJ 3;FIN;IND;PRS;SG;V ACC;ADP ADJ;DEF;GEN;MASC;PL NUM GEN;MASC;N;PL FEM;GEN;N;PL GEN;MASC;N;SG ADP;GEN FEM;GEN;N;SG _
u engleskoj su ove godine tesco , sainsbury's i waitrose bili aktivni na tržištu mobilne telefonije , a nedavno je i the co-operative group osmislila aplikaciju koja kupcima omogućuje da provjere podrijetlo hrane .	u engleska biti ovaj godina tesco , sainsbury's i waitrose biti aktivan na tržište mobilan telefonija , a nedavno biti i the co-operative group osmisliti aplikacija koji kupac omogućivati da provjeriti podrijetlo hrana .	ADP;ESS ESS;FEM;PROPN;SG 3;FIN;IND;PL;PRS;V DET;FEM;GEN;SG FEM;GEN;N;SG MASC;NOM;PROPN;SG _ MASC;NOM;PROPN;SG CONJ MASC;NOM;PROPN;SG ACT;MASC;PL;PST;V;V.PTCP ADJ;DEF;MASC;NOM;PL ADP;ESS ESS;N;NEUT;SG ADJ;DEF;FEM;GEN;SG FEM;GEN;N;SG _ CONJ ADV 3;FIN;IND;PRS;SG;V PART ADP ADP ADP ACT;FEM;PST;SG;V;V.PTCP ACC;FEM;N;SG DET;FEM;NOM;SG DAT;MASC;N;PL 3;FIN;IND;PRS;SG;V CONJ 3;FIN;IND;PL;PRS;V ACC;N;NEUT;SG FEM;GEN;N;SG _
