ο μεράχ είχε δηλώσει σ την αστυνομία ότι « σκόπευε να προβεί σε περισσότερες δολοφονίες για να κάνει τη γαλλία να λυγίσει » και είχε πει ότι « θέλει να προβεί σε αντίποινα για τους θανάτους παιδιών παλαιστινίων σ τη μέση ανατολή » , ενώ καταδίκασε την ανάμειξη της γαλλίας σ το αφγανιστάν .	ο μεράχ έχω δηλώνω σε ο αστυνομία ότι « σκοπεύω να προβαίνω σε πολύς δολοφονία για να κάνω ο γαλλία να λυγίζω » και έχω λέγω ότι « θέλω να προβαίνω σε αντίποινο για ο θάνατος παιδί παλαιστίνιος σε ο μέσος ανατολή » , ενώ καταδικάζω ο ανάμειξη ο γαλλία σε ο αφγανιστάν .	DEF;DET;MASC;NOM;SG _ 3;ACT;FIN;IND;IPFV;PST;SG;V ACT;NFIN;PFV;V ADP ACC;DET;FEM;SG ACC;FEM;N;SG CONJ _ 3;ACT;FIN;IND;IPFV;PST;SG;V PART 3;ACT;FIN;IND;PFV;SG;V ADP ACC;ADJ;CMPR;FEM;PL ACC;FEM;N;PL ADP PART 3;ACT;FIN;IND;PFV;SG;V ACC;DEF;DET;FEM;SG ACC;FEM;PROPN;SG PART 3;ACT;FIN;IND;PFV;SG;V _ CONJ 3;ACT;FIN;IND;IPFV;PST;SG;V ACT;NFIN;PFV;V CONJ _ 3;ACT;FIN;IND;IPFV;PRS;SG;V PART 3;ACT;FIN;IND;PFV;SG;V ADP ACC;N;NEUT;PL ADP ACC;DEF;DET;MASC;PL ACC;MASC;N;PL GEN;N;NEUT;PL GEN;MASC;PL;PROPN ADP ACC;DET;FEM;SG ACC;ADJ;FEM;SG ACC;FEM;N;SG _ _ CONJ 3;ACT;FIN;IND;PFV;PST;SG;V ACC;DEF;DET;FEM;SG ACC;FEM;N;SG DEF;DET;FEM;GEN;SG FEM;GEN;PROPN;SG ADP ACC;DET;NEUT;SG _ _
το δημοτικό διαμέρισμα του παλαιοχωρίου είναι το πιο κοντινό σημείο του δήμου σ το δάσος , ενώ η θέα από το κάστρο του είναι μαγευτική .	ο δημοτικός διαμέρισμα ο παλαιοχώρι είμαι ο πιο κοντινός σημείο ο δήμος σε ο δάσος , ενώ ο θέα από ο κάστρο μου είμαι μαγευτικός .	DEF;DET;NEUT;NOM;SG ADJ;NEUT;NOM;SG N;NEUT;NOM;SG DEF;DET;GEN;NEUT;SG GEN;NEUT;PROPN;SG 3;FIN;IND;IPFV;PASS;PRS;SG;V DEF;DET;NEUT;NOM;SG ADV ADJ;NEUT;NOM;SG N;NEUT;NOM;SG DEF;DET;GEN;MASC;SG GEN;MASC;N;SG ADP ACC;DET;NEUT;SG ACC;N;NEUT;SG _ CONJ DEF;DET;FEM;NOM;SG FEM;N;NOM;SG ADP ACC;DEF;DET;NEUT;SG ACC;NEUT;PROPN;SG 3;GEN;NEUT;PRO;SG 3;FIN;IND;IPFV;PASS;PRS;SG;V ADJ;FEM;NOM;SG _
η πολιτική μου οικογένεια τάσσεται εξολοκλήρου υπέρ αυτού του στόχου .	ο πολιτική μου οικογένεια τάσσω εξολοκλήρου υπέρ αυτός ο στόχος .	DEF;DET;FEM;NOM;SG ADJ;FEM;NOM;SG 1;GEN;MASC;PRO;SG FEM;N;NOM;SG 3;FIN;IND;IPFV;PASS;PRS;SG;V ADV ADP 3;GEN;MASC;PRO;SG DEF;DET;GEN;MASC;SG GEN;MASC;N;SG _
( χειροκροτήματα )	( χειροκρότημα )	_ N;NEUT;NOM;PL _
προβλέπεται επίσης οι τράπεζες να ειδοποιούν τρεις φορές τους καταθέτες των λογαριασμών αυτών εφόσον το υπόλοιπό τους είναι μεγαλύτερο των 100 ευρώ .	προβλέπω επίσης ο τράπεζα να ειδοποιώ τρεις φορά ο καταθέτης ο λογαριασμός αυτός εφόσον ο υπόλοιπος μου είμαι μεγάλος ο 100 ευρώ .	3;FIN;IND;IPFV;PASS;PL;PRS;V ADV DEF;DET;FEM;NOM;PL FEM;N;NOM;PL PART 3;ACT;FIN;IND;IPFV;PL;PRS;V ACC;FEM;NUM;PL ACC;FEM;N;PL ACC;DEF;DET;MASC;PL ACC;MASC;N;PL DEF;DET;GEN;MASC;PL GEN;MASC;N;PL 3;GEN;MASC;PL;PRO CONJ DEF;DET;NEUT;NOM;SG ADJ;NEUT;NOM;SG 3;GEN;MASC;PL;PRO 3;FIN;IND;IPFV;PASS;PRS;SG;V ADJ;CMPR;NEUT;NOM;SG DEF;DET;GEN;NEUT;PL NUM GEN;N;NEUT;PL _
επιπλέον εδώ λειτουργούν αρχαιολογικό μουσείο , το οποίο μεταξύ άλλων φιλοξενεί ευρήματα από τα προϊστορικά χρόνια και λαογραφικό μουσείο με όμορφες φορεσιές , κοσμήματα και εργόχειρα .	επιπλέον εδώ λειτουργώ αρχαιολογικός μουσείο , ο οποίος μεταξύ άλλος φιλοξενώ εύρημα από ο προϊστορικός χρόνος και λαογραφικός μουσείο με όμορφος φορεσιά , κόσμημα και εργόχειρο .	ADV ADV 3;ACT;FIN;IND;IPFV;PL;PRS;V ADJ;NEUT;NOM;SG N;NEUT;NOM;SG _ DEF;DET;NEUT;NOM;SG 3;NEUT;NOM;PRO;SG ADP 3;GEN;NEUT;PL;PRO 3;ACT;FIN;IND;IPFV;PRS;SG;V ACC;N;NEUT;PL ADP ACC;DEF;DET;NEUT;PL ACC;ADJ;NEUT;PL ACC;N;NEUT;PL CONJ ADJ;NEUT;NOM;SG N;NEUT;NOM;SG ADP ACC;ADJ;FEM;PL ACC;FEM;N;PL _ ACC;N;NEUT;PL CONJ ACC;N;NEUT;PL _
αναμένεται ότι οι δύο πρώτοι θα αναγκαστούν να πληρώσουν πρόστιμο δύο χιλιάδων ρουβλίων , ενώ ο τρίτος αναμένεται να καταδικαστεί σε δεκαπέντε ημέρες φυλάκισης .	αναμένω ότι ο δύο πρώτος θα αναγκάζω να πληρώνω πρόστιμο δύο χιλιάδα ρούβλι , ενώ ο τρίτος αναμένω να καταδικάζω σε δεκαπέντε ημέρα φυλάκιση .	3;FIN;IND;IPFV;PASS;PL;PRS;V CONJ DEF;DET;FEM;NOM;PL MASC;NOM;NUM;PL MASC;NOM;NUM;PL PART 3;FIN;IND;PASS;PFV;PL;V PART 3;ACT;FIN;IND;PFV;PL;V ACC;N;NEUT;SG FEM;GEN;NUM;PL FEM;GEN;NUM;PL GEN;N;NEUT;PL _ CONJ DEF;DET;MASC;NOM;SG MASC;NOM;NUM;SG 3;FIN;IND;IPFV;PASS;PRS;SG;V PART 3;FIN;IND;PASS;PFV;SG;V ADP ACC;FEM;NUM;PL ACC;FEM;N;PL FEM;GEN;N;SG _
η ομάδα μου πιστεύει πως η σφαιρική προσέγγιση είναι απαραίτητη , και για τον λόγο αυτό αναμένουμε με μεγάλη ανυπομονησία τη λευκή βίβλο της επιτροπής σχετικά με αυτό το ζήτημα .	ο ομάδα μου πιστεύω πως ο σφαιρικός προσέγγιση είμαι απαραίτητος , και για ο λόγος αυτός αναμένω με μεγάλος ανυπομονησία ο λευκός βίβλος ο επιτροπή σχετικά με αυτός ο ζήτημα .	DEF;DET;FEM;NOM;SG FEM;N;NOM;SG 1;GEN;MASC;PRO;SG 3;ACT;FIN;IND;IPFV;PRS;SG;V CONJ DEF;DET;FEM;NOM;SG ADJ;FEM;NOM;SG FEM;N;NOM;SG 3;FIN;IND;IPFV;PASS;PRS;SG;V ADJ;FEM;NOM;SG _ CONJ ADP ACC;DEF;DET;MASC;SG ACC;MASC;N;SG 3;ACC;MASC;PRO;SG 1;ACT;FIN;IND;IPFV;PL;PRS;V ADP ACC;ADJ;FEM;SG ACC;FEM;N;SG ACC;DEF;DET;FEM;SG ACC;ADJ;FEM;SG ACC;FEM;N;SG DEF;DET;FEM;GEN;SG FEM;GEN;N;SG ADV ADP 3;ACC;NEUT;PRO;SG ACC;DEF;DET;NEUT;SG ACC;N;NEUT;SG _
το όνομα απολλωνία , είναι αρχαίο ουσιαστικοποιημένο επίθετο που σημαίνει πόλη αφιερωμένη σ τον απόλλωνα ενώ το όνομα σταυρί οφείλεται πιθανόν σ την παλιά εκκλησία του τιμίου σταυρού , ή σ το σταυρόσχημο σχήμα των σπιτιών του οικισμού .	ο όνομα απολλωνία , είμαι αρχαίος ουσιαστικοποιώ επίθετο που σημαίνω πόλη αφιερώνω σε ο απόλλωνας ενώ ο όνομα σταυρί οφείλω πιθανώς σε ο παλιός εκκλησία ο τίμιος σταυρός , ή σε ο σταυρόσχημο σχήμα ο σπίτι ο οικισμός .	DEF;DET;NEUT;NOM;SG N;NEUT;NOM;SG FEM;NOM;PROPN;SG _ 3;FIN;IND;IPFV;PASS;PRS;SG;V ADJ;NEUT;NOM;SG NEUT;NOM;PASS;PFV;SG;V;V.PTCP N;NEUT;NOM;SG 3;NEUT;NOM;PRO;SG 3;ACT;FIN;IND;IPFV;PRS;SG;V FEM;N;NOM;SG FEM;NOM;PASS;PFV;SG;V;V.PTCP ADP ACC;DET;MASC;SG ACC;MASC;PROPN;SG CONJ DEF;DET;NEUT;NOM;SG N;NEUT;NOM;SG NEUT;NOM;PROPN;SG 3;FIN;IND;IPFV;PASS;PRS;SG;V ADV ADP ACC;DET;FEM;SG ACC;ADJ;FEM;SG ACC;FEM;N;SG DEF;DET;GEN;MASC;SG ADJ;GEN;MASC;SG GEN;MASC;N;SG _ CONJ ADP ACC;DET;NEUT;SG ACC;ADJ;NEUT;SG ACC;N;NEUT;SG DEF;DET;GEN;NEUT;PL GEN;N;NEUT;PL DEF;DET;GEN;MASC;SG GEN;MASC;N;SG _
θεωρώ ότι έτσι προσεγγίζουμε πραγματικά τους πολίτες μας .	θεωρώ ότι έτσι προσεγγίζω πραγματικά ο πολίτης μου .	1;ACT;FIN;IND;IPFV;PRS;SG;V CONJ ADV 1;ACT;FIN;IND;IPFV;PL;PRS;V ADV ACC;DEF;DET;MASC;PL ACC;MASC;N;PL 1;GEN;MASC;PL;PRO _
